Date and Time,Unix Timestamp,Temp ºC,Humidity %
29/08/2019 08:15:12,1567080912.7559662,24.3,60.3
29/08/2019 08:20:12,1567081212.549349,24.4,60.4
29/08/2019 08:25:13,1567081513.0055845,24.5,60.5
29/08/2019 08:30:12,1567081812.52972,24.5,60.5
29/08/2019 08:35:13,1567082113.2384763,24.6,60.5
29/08/2019 08:40:12,1567082412.9739091,24.6,60.2
29/08/2019 08:45:12,1567082712.7728946,24.7,59.4
29/08/2019 08:50:13,1567083013.6383898,24.5,58.0
29/08/2019 08:55:13,1567083313.3443651,24.2,58.5
29/08/2019 09:00:13,1567083613.0956113,24.0,58.7
29/08/2019 09:05:12,1567083912.7469404,23.9,58.7
29/08/2019 09:10:13,1567084213.4923935,23.8,58.6
29/08/2019 09:15:13,1567084513.272091,23.6,58.9
29/08/2019 09:20:13,1567084813.284599,23.5,58.9
29/08/2019 09:25:12,1567085112.9681425,23.5,59.1
29/08/2019 09:30:12,1567085412.802059,23.4,59.4
29/08/2019 09:35:13,1567085713.5810304,23.3,59.5
29/08/2019 09:40:13,1567086013.2532344,23.3,59.6
29/08/2019 09:45:12,1567086312.9873145,23.2,59.8
29/08/2019 09:50:12,1567086612.7255576,23.1,59.9
29/08/2019 09:55:13,1567086913.50894,23.1,59.9
29/08/2019 10:00:13,1567087213.2002404,23.0,59.5
29/08/2019 10:05:13,1567087513.393979,23.0,59.3
29/08/2019 10:10:12,1567087812.7602232,22.9,58.5
29/08/2019 10:15:13,1567088113.5995586,22.9,58.1
29/08/2019 10:20:13,1567088413.5547764,22.8,57.7
29/08/2019 10:25:13,1567088713.3458958,22.9,57.7
29/08/2019 10:30:13,1567089013.0413058,22.8,56.7
29/08/2019 10:35:12,1567089312.7198482,22.8,56.5
29/08/2019 10:40:13,1567089613.5912783,22.8,56.7
29/08/2019 12:22:05,1567095725.8332162,23.6,46.1
29/08/2019 12:23:03,1567095783.8611672,26.6,45.9
29/08/2019 12:35:29,1567096529.3122509,26.6,46.3
29/08/2019 12:35:48,1567096548.161293,26.2,46.1
29/08/2019 12:40:23,1567096823.5199044,26.2,48.0
29/08/2019 12:45:24,1567097124.6850755,25.4,48.4
29/08/2019 12:50:24,1567097424.0204227,25.3,48.3
29/08/2019 12:55:21,1567097721.1127436,25.3,48.4
29/08/2019 13:00:24,1567098024.2255642,25.3,48.6
29/08/2019 13:05:23,1567098323.6337295,25.3,48.8
29/08/2019 13:10:23,1567098623.9764562,25.3,49.3
29/08/2019 13:15:24,1567098924.2416813,25.4,49.2
29/08/2019 13:20:25,1567099225.1515746,25.4,49.3
29/08/2019 13:25:24,1567099524.5399623,25.5,48.9
29/08/2019 13:30:22,1567099822.4843323,25.4,48.7
29/08/2019 13:35:21,1567100121.9397647,25.4,48.6
29/08/2019 13:40:13,1567100413.5387948,25.5,49.0
29/08/2019 13:45:12,1567100712.9938147,25.6,48.7
29/08/2019 13:50:13,1567101013.567243,25.6,48.6
29/08/2019 13:55:13,1567101313.0850062,25.5,48.6
29/08/2019 14:00:13,1567101613.460559,25.6,48.3
29/08/2019 14:05:12,1567101912.8538904,25.6,48.3
29/08/2019 14:10:13,1567102213.3269124,25.6,48.6
29/08/2019 14:15:12,1567102512.77305,25.6,48.6
29/08/2019 14:20:13,1567102813.4930723,25.6,48.7
29/08/2019 14:25:12,1567103112.8194478,25.5,48.6
29/08/2019 14:30:13,1567103413.1754344,25.6,48.7
29/08/2019 14:35:12,1567103712.463048,25.7,48.7
29/08/2019 14:40:13,1567104013.3439553,25.7,48.1
29/08/2019 14:45:12,1567104312.757048,25.8,47.6
29/08/2019 14:50:13,1567104613.2964897,25.8,48.6
29/08/2019 14:55:12,1567104912.7315757,25.9,48.3
29/08/2019 15:00:13,1567105213.1661186,26.0,48.0
29/08/2019 15:05:12,1567105512.8953097,26.1,47.8
29/08/2019 15:10:12,1567105812.4852836,26.1,48.1
29/08/2019 15:15:12,1567106112.7629561,26.2,47.4
29/08/2019 15:20:13,1567106413.277171,26.2,48.0
29/08/2019 15:25:12,1567106712.4270375,26.3,48.6
29/08/2019 15:30:12,1567107012.554304,26.4,49.5
29/08/2019 15:35:13,1567107313.1414945,26.5,49.9
29/08/2019 15:40:12,1567107612.9190035,26.6,50.1
29/08/2019 15:45:13,1567107913.218015,26.6,50.7
29/08/2019 15:50:12,1567108212.8340945,26.7,50.9
29/08/2019 15:55:13,1567108513.3047874,26.8,50.9
29/08/2019 16:00:13,1567108813.229468,26.9,51.2
29/08/2019 16:05:12,1567109112.767986,27.0,51.5
29/08/2019 16:10:13,1567109413.1688046,27.0,52.0
29/08/2019 16:15:12,1567109712.6188238,27.1,52.5
29/08/2019 16:20:13,1567110013.262543,27.2,53.1
29/08/2019 16:25:13,1567110313.3140798,27.2,53.7
29/08/2019 16:30:12,1567110612.8812454,27.4,53.8
29/08/2019 16:35:13,1567110913.434866,27.4,53.9
29/08/2019 16:40:13,1567111213.095144,27.4,54.2
29/08/2019 16:45:12,1567111512.5440485,27.5,54.3
29/08/2019 16:50:13,1567111813.076079,27.5,54.5
29/08/2019 16:55:12,1567112112.6827161,27.6,54.8
29/08/2019 17:00:13,1567112413.1646821,27.6,52.2
29/08/2019 17:05:12,1567112712.6954792,27.6,51.2
29/08/2019 17:10:13,1567113013.3966248,27.5,50.5
29/08/2019 17:15:12,1567113312.9187233,27.5,49.9
29/08/2019 17:20:12,1567113612.5901973,27.6,49.5
29/08/2019 17:25:12,1567113912.737187,27.5,49.4
29/08/2019 17:30:12,1567114212.8433702,27.4,48.9
29/08/2019 17:35:12,1567114512.9834921,27.4,49.4
29/08/2019 17:40:13,1567114813.1717906,27.4,49.2
29/08/2019 17:45:12,1567115112.9121714,27.4,49.2
29/08/2019 17:50:13,1567115413.0657496,27.4,49.3
29/08/2019 17:55:13,1567115713.2735097,27.4,49.5
29/08/2019 18:00:12,1567116012.5658205,27.5,49.7
29/08/2019 18:05:12,1567116312.7858558,27.5,50.0
29/08/2019 18:10:13,1567116613.1383545,27.5,51.2
29/08/2019 18:15:13,1567116913.391662,27.6,51.1
29/08/2019 18:20:13,1567117213.009891,27.5,51.3
29/08/2019 18:25:13,1567117513.1337273,27.6,51.3
29/08/2019 18:30:13,1567117813.2415428,27.5,51.3
29/08/2019 18:35:13,1567118113.480819,27.5,51.8
29/08/2019 18:40:12,1567118412.6805642,27.5,51.6
29/08/2019 18:45:12,1567118712.9707685,27.5,51.7
29/08/2019 18:50:13,1567119013.5271382,27.5,52.0
29/08/2019 18:55:13,1567119313.0309331,27.4,52.5
29/08/2019 19:00:12,1567119612.7434223,27.4,52.7
29/08/2019 19:05:12,1567119912.799243,27.3,52.9
29/08/2019 19:10:13,1567120213.3196318,27.2,53.0
29/08/2019 19:15:12,1567120512.814867,27.2,53.0
29/08/2019 19:20:13,1567120813.1870759,27.1,53.1
29/08/2019 19:25:12,1567121112.6240804,27.1,53.1
29/08/2019 19:30:13,1567121413.1876163,27.0,53.2
29/08/2019 19:35:12,1567121712.6858754,27.0,53.4
29/08/2019 19:40:13,1567122013.1538835,26.9,53.6
29/08/2019 19:45:12,1567122312.7451184,26.9,53.7
29/08/2019 19:50:13,1567122613.3971357,26.8,53.7
29/08/2019 19:55:12,1567122912.8364632,26.8,53.9
29/08/2019 20:00:13,1567123213.3427744,26.8,54.1
29/08/2019 20:05:12,1567123512.8114777,26.7,54.3
29/08/2019 20:10:13,1567123813.4371784,26.6,54.5
29/08/2019 20:15:13,1567124113.053544,26.6,54.6
29/08/2019 20:20:13,1567124413.0123181,26.6,54.8
29/08/2019 20:25:12,1567124712.6656873,26.6,54.9
29/08/2019 20:30:13,1567125013.3529932,26.6,55.1
29/08/2019 20:35:13,1567125313.057517,26.6,55.9
29/08/2019 20:40:13,1567125613.4968235,26.6,56.0
29/08/2019 20:45:12,1567125912.9958646,26.6,56.7
29/08/2019 20:50:13,1567126213.2692068,26.7,56.4
29/08/2019 20:55:13,1567126513.169708,26.6,56.0
29/08/2019 21:00:13,1567126813.5892425,26.8,56.1
29/08/2019 21:05:13,1567127113.410679,26.8,56.0
29/08/2019 21:10:12,1567127412.7545369,26.8,55.9
29/08/2019 21:15:13,1567127713.122159,26.8,55.9
29/08/2019 21:20:13,1567128013.344099,26.8,56.0
29/08/2019 21:25:12,1567128312.70444,26.8,56.0
29/08/2019 21:30:13,1567128613.0439057,26.8,56.1
29/08/2019 21:35:12,1567128912.9074194,26.8,56.1
29/08/2019 21:40:13,1567129213.1726546,26.8,56.2
29/08/2019 21:45:13,1567129513.0025883,26.7,56.3
29/08/2019 21:50:13,1567129813.3394473,26.8,57.1
29/08/2019 21:55:13,1567130113.592883,26.8,56.8
29/08/2019 22:00:13,1567130413.2327125,26.8,56.5
29/08/2019 22:05:12,1567130712.9924283,26.7,57.2
29/08/2019 22:10:12,1567131012.6880953,26.8,57.2
29/08/2019 22:15:13,1567131313.3795757,27.0,56.5
29/08/2019 22:20:13,1567131613.2220852,27.2,56.0
29/08/2019 22:25:13,1567131913.3652885,27.2,55.8
29/08/2019 22:30:13,1567132213.0250337,27.3,55.6
29/08/2019 22:35:12,1567132512.677153,27.2,56.2
29/08/2019 22:40:13,1567132813.3104653,27.2,56.0
29/08/2019 22:45:12,1567133112.9143412,27.2,55.7
29/08/2019 22:50:13,1567133413.5914962,27.3,55.7
29/08/2019 22:55:12,1567133712.9449027,27.3,55.7
29/08/2019 23:00:13,1567134013.602819,27.5,54.8
29/08/2019 23:05:13,1567134313.2944877,27.6,54.6
29/08/2019 23:10:13,1567134613.092035,27.7,54.8
29/08/2019 23:15:13,1567134913.162246,27.7,55.2
29/08/2019 23:20:12,1567135212.863094,27.8,55.4
29/08/2019 23:25:13,1567135513.183135,27.8,55.4
29/08/2019 23:30:13,1567135813.127546,27.8,55.4
29/08/2019 23:35:14,1567136114.6104505,27.7,55.7
29/08/2019 23:40:16,1567136416.3967671,27.7,55.8
29/08/2019 23:45:12,1567136712.9227371,27.8,55.8
29/08/2019 23:50:13,1567137013.3258371,27.8,55.9
29/08/2019 23:55:13,1567137313.1758657,27.8,56.1
30/08/2019 00:00:13,1567137613.5627844,27.8,56.4
30/08/2019 00:05:13,1567137913.479135,27.8,56.6
30/08/2019 00:10:13,1567138213.3707683,27.8,57.0
30/08/2019 00:15:13,1567138513.2008464,27.8,57.4
30/08/2019 00:20:13,1567138813.3263385,27.8,57.4
30/08/2019 00:25:13,1567139113.3322525,27.8,57.3
30/08/2019 00:30:13,1567139413.4366012,27.8,57.2
30/08/2019 00:35:13,1567139713.1479335,27.8,57.3
30/08/2019 00:40:12,1567140012.8710816,27.7,57.4
30/08/2019 00:45:12,1567140312.7524304,27.7,57.2
30/08/2019 00:50:13,1567140613.0118277,27.7,57.1
30/08/2019 00:55:13,1567140913.2087412,27.7,57.0
30/08/2019 01:00:12,1567141212.8958535,27.7,56.8
30/08/2019 01:05:13,1567141513.7374923,27.6,56.8
30/08/2019 01:10:13,1567141813.5494215,27.6,56.7
30/08/2019 01:15:13,1567142113.332746,27.5,56.6
30/08/2019 01:20:13,1567142413.3407323,27.5,56.5
30/08/2019 01:25:12,1567142712.9797297,27.5,56.6
30/08/2019 01:30:13,1567143013.7241914,27.5,56.7
30/08/2019 01:35:13,1567143313.5000181,27.4,56.8
30/08/2019 01:40:13,1567143613.1830318,27.4,56.8
30/08/2019 01:45:12,1567143912.8409994,27.4,57.0
30/08/2019 01:50:13,1567144213.5836887,27.3,57.0
30/08/2019 01:55:13,1567144513.3294795,27.3,57.0
30/08/2019 02:00:13,1567144813.2335489,27.3,56.9
30/08/2019 02:05:12,1567145112.8799455,27.4,56.9
30/08/2019 02:10:13,1567145413.6186945,27.3,57.0
30/08/2019 02:15:13,1567145713.4936337,27.3,57.0
30/08/2019 02:20:13,1567146013.5446093,27.2,57.2
30/08/2019 02:25:13,1567146313.2306848,27.2,57.3
30/08/2019 02:30:12,1567146612.8918953,27.2,57.5
30/08/2019 02:35:13,1567146913.5573559,27.2,57.5
30/08/2019 02:40:13,1567147213.5127482,27.2,57.9
30/08/2019 02:45:13,1567147513.3704944,27.2,57.9
30/08/2019 02:50:13,1567147813.059056,27.2,57.9
30/08/2019 02:55:12,1567148112.8099244,27.2,58.3
30/08/2019 03:00:13,1567148413.5473475,27.1,58.5
30/08/2019 03:05:13,1567148713.4381166,27.1,58.8
30/08/2019 03:10:13,1567149013.1683638,27.1,59.1
30/08/2019 03:15:13,1567149313.0106256,27.2,59.3
30/08/2019 03:20:13,1567149613.0215871,27.2,59.5
30/08/2019 03:25:12,1567149912.63433,27.2,60.0
30/08/2019 03:30:12,1567150212.9209795,27.2,60.5
30/08/2019 03:35:13,1567150513.6678772,27.2,60.9
30/08/2019 03:40:13,1567150813.449853,27.2,61.4
30/08/2019 03:45:13,1567151113.2058706,27.2,61.7
30/08/2019 03:50:12,1567151412.9531305,27.2,61.3
30/08/2019 03:55:13,1567151713.1673274,27.2,60.4
30/08/2019 04:00:12,1567152012.8603518,27.1,60.0
30/08/2019 04:05:13,1567152313.581318,27.1,59.9
30/08/2019 04:10:13,1567152613.28882,27.0,59.5
30/08/2019 04:15:13,1567152913.0004182,27.0,58.8
30/08/2019 04:20:12,1567153212.8930578,26.9,58.5
30/08/2019 04:25:13,1567153513.6369183,26.8,58.5
30/08/2019 04:30:13,1567153813.2675333,26.8,58.6
30/08/2019 04:35:12,1567154112.9253426,26.7,58.8
30/08/2019 04:40:13,1567154413.2226381,26.7,58.8
30/08/2019 04:45:13,1567154713.0836987,26.7,58.8
30/08/2019 04:50:12,1567155012.9507077,26.6,58.6
30/08/2019 04:55:12,1567155312.663357,26.7,58.6
30/08/2019 05:00:13,1567155613.3231184,26.6,58.6
30/08/2019 05:05:13,1567155913.0254467,26.5,58.5
30/08/2019 05:10:13,1567156213.3427584,26.5,57.0
30/08/2019 05:15:13,1567156513.0149097,26.5,56.1
30/08/2019 05:20:13,1567156813.0032063,26.4,54.7
30/08/2019 05:25:12,1567157112.8699381,26.4,53.8
30/08/2019 05:30:13,1567157413.6706846,26.4,53.9
30/08/2019 05:35:13,1567157713.4131734,26.3,52.7
30/08/2019 05:40:13,1567158013.0566907,26.2,53.4
30/08/2019 05:45:12,1567158312.8364172,26.2,53.5
30/08/2019 05:50:13,1567158613.6495843,26.2,53.6
30/08/2019 05:55:13,1567158913.4635808,26.2,53.5
30/08/2019 06:00:13,1567159213.2382767,26.2,53.8
30/08/2019 06:05:12,1567159512.9380038,26.2,53.9
30/08/2019 06:10:13,1567159813.8027768,26.2,53.6
30/08/2019 06:15:13,1567160113.4310353,26.2,53.9
30/08/2019 06:20:13,1567160413.511337,26.2,53.6
30/08/2019 06:25:14,1567160714.6871002,26.2,53.8
30/08/2019 06:30:13,1567161013.4388387,26.1,53.5
30/08/2019 06:35:13,1567161313.1929734,26.1,53.4
30/08/2019 06:40:13,1567161613.056798,26.1,53.0
30/08/2019 06:45:12,1567161912.7740123,26.0,53.2
30/08/2019 06:50:13,1567162213.4677076,26.0,53.3
30/08/2019 06:55:13,1567162513.1862419,26.0,53.3
30/08/2019 07:00:13,1567162813.0287719,26.0,53.5
30/08/2019 07:05:12,1567163112.8141594,26.0,53.4
30/08/2019 07:10:13,1567163413.6078222,26.0,53.6
30/08/2019 07:15:13,1567163713.3749566,26.0,54.0
