Date and Time,Unix Timestamp,Temp ºC,Humidity %
11/09/2019 21:45,1568252705,21,100
11/09/2019 21:52,1568253153,21.1,100
11/09/2019 22:06,1568253963,20.9,100
11/09/2019 22:18,1568254738,20.8,100
11/09/2019 22:25,1568255109,20.8,100
11/09/2019 22:35,1568255703,20.8,100
11/09/2019 22:40,1568256004,20.5,100
11/09/2019 22:46,1568256395,20.5,100
11/09/2019 23:01,1568257300,20.1,100
11/09/2019 23:11,1568257900,20.1,100
11/09/2019 23:23,1568258589,20.0,100
11/09/2019 23:37,1568259440,19.9,100
11/09/2019 23:46,1568259968,19.8,100
12/09/2019 00:00,1568260801,19.9,100
12/09/2019 00:15,1568261705,19.6,100
12/09/2019 00:25,1568262317,19.6,100
12/09/2019 00:30,1568262622,19.5,100
12/09/2019 00:41,1568263304,19.4,100
12/09/2019 01:00,1568264405,19.3,93
12/09/2019 01:07,1568264837,19.1,93
12/09/2019 01:20,1568265659,19.0,93
12/09/2019 01:32,1568266326,18.9,93
12/09/2019 01:47,1568267238,18.6,100
12/09/2019 01:58,1568267909,18.6,100
12/09/2019 02:05,1568268359,18.5,100
12/09/2019 02:19,1568269186,18.0,100
12/09/2019 02:30,1568269814,17.9,100
12/09/2019 02:40,1568270410,17.8,100
12/09/2019 02:52,1568271168,17.6,100
12/09/2019 03:00,1568271652,17.4,100
12/09/2019 03:13,1568272414,17.3,100
12/09/2019 03:20,1568272836,17.0,100
12/09/2019 03:35,1568273712,16.9,100
12/09/2019 03:43,1568274182,16.9,100
12/09/2019 03:59,1568275177,16.7,100
12/09/2019 04:07,1568275652,16.7,100
12/09/2019 04:18,1568276332,16.2,100
12/09/2019 04:30,1568277016,16.1,100
12/09/2019 04:40,1568277657,16,100
12/09/2019 04:55,1568278522,15.9,93
12/09/2019 05:05,1568279124,15.6,93
12/09/2019 05:14,1568279683,15.5,93
12/09/2019 05:25,1568280325,15.3,93
12/09/2019 05:38,1568281082,15.2,93
12/09/2019 05:48,1568281683,15.0,100
12/09/2019 06:00,1568282424,14.8,100
12/09/2019 06:10,1568283005,14.8,100
12/09/2019 06:17,1568283444,14.7,100
12/09/2019 06:34,1568284444,14.6,100
12/09/2019 06:45,1568285106,14.5,100
12/09/2019 06:51,1568285500,14.4,100
12/09/2019 07:05,1568286305,14.4,100
12/09/2019 07:15,1568286931,14.4,100
12/09/2019 07:30,1568287804,14.4,100
12/09/2019 07:35,1568288125,14.4,100
12/09/2019 07:52,1568289157,14.3,100
12/09/2019 08:05,1568289915,14.4,100
12/09/2019 08:18,1568290694,14.3,100
12/09/2019 08:25,1568291125,14.4,100
12/09/2019 08:32,1568291551,14.4,100
12/09/2019 08:47,1568292427,14.3,100
12/09/2019 08:59,1568293199,14.5,100
12/09/2019 09:13,1568294036,14.4,100
12/09/2019 09:25,1568294725,14.4,100
12/09/2019 09:29,1568294979,14.4,100
12/09/2019 09:36,1568295417,14.4,100
12/09/2019 09:50,1568296249,14.5,93
12/09/2019 10:03,1568297023,14.4,93
12/09/2019 10:15,1568297722,14.5,100
12/09/2019 10:21,1568298089,14.5,100
12/09/2019 10:39,1568299190,14.7,100
12/09/2019 10:46,1568299571,14.7,100
12/09/2019 11:00,1568300409,14.6,100
12/09/2019 11:13,1568301189,14.8,100
12/09/2019 11:23,1568301806,14.9,100
12/09/2019 11:32,1568302344,14.9,100
12/09/2019 11:50,1568303406,14.9,100
12/09/2019 11:56,1568303779,14.9,100
12/09/2019 12:10,1568304608,15.1,100
12/09/2019 12:18,1568305090,15.2,100
12/09/2019 12:29,1568305763,15.4,100
12/09/2019 12:37,1568306263,15.8,100
12/09/2019 12:48,1568306938,16.1,93
12/09/2019 12:55,1568307310,16.1,93
12/09/2019 13:07,1568308037,16.3,93
12/09/2019 13:16,1568308586,16.5,93
12/09/2019 13:30,1568309422,16.8,93
12/09/2019 13:43,1568310237,17.0,93
12/09/2019 13:55,1568310906,17.1,93
12/09/2019 14:03,1568311436,16.9,93
12/09/2019 14:14,1568312099,17.1,87
12/09/2019 14:27,1568312843,17.3,87
12/09/2019 14:38,1568313499,17.5,87
12/09/2019 14:53,1568314430,17.6,82
12/09/2019 15:01,1568314870,17.7,82
12/09/2019 15:15,1568315725,18.0,82
12/09/2019 15:22,1568316132,18.0,77
12/09/2019 15:33,1568316800,18.1,82
12/09/2019 15:44,1568317493,18.2,82
12/09/2019 15:56,1568318198,18.4,82
12/09/2019 16:09,1568318965,18.5,77
12/09/2019 16:18,1568319524,18.5,77
12/09/2019 16:33,1568320432,18.6,77
12/09/2019 16:45,1568321122,18.7,77
12/09/2019 16:53,1568321601,18.7,77
12/09/2019 17:10,1568322605,18.7,77
12/09/2019 17:20,1568323214,18.7,72
12/09/2019 17:27,1568323669,18.7,72
12/09/2019 17:33,1568323993,18.7,72
12/09/2019 17:45,1568324729,18.7,68
12/09/2019 17:58,1568325536,18.6,72
12/09/2019 18:10,1568326206,18.6,68
12/09/2019 18:20,1568326815,18.2,67
12/09/2019 18:27,1568327266,18.1,68
12/09/2019 18:40,1568328004,18.1,67
12/09/2019 18:45,1568328337,17.8,67
12/09/2019 18:58,1568329098,17.8,67
12/09/2019 19:12,1568329924,17.5,67
12/09/2019 19:23,1568330628,17.3,67
12/09/2019 19:35,1568331305,17.0,67
12/09/2019 19:43,1568331833,16.8,67
12/09/2019 19:58,1568332722,16.6,67
12/09/2019 20:05,1568333126,16.2,67
12/09/2019 20:17,1568333828,16.0,72
12/09/2019 20:30,1568334605,15.7,72
12/09/2019 20:40,1568335238,15.6,72
12/09/2019 20:52,1568335941,15.4,72
12/09/2019 21:08,1568336910,15.4,72
12/09/2019 21:18,1568337538,15.2,72
12/09/2019 21:30,1568338214,15.2,72
12/09/2019 21:37,1568338621,15.2,72
12/09/2019 21:49,1568339348,14.8,87
12/09/2019 22:05,1568340305,14.7,87
12/09/2019 22:15,1568340927,14.2,87
12/09/2019 22:30,1568341811,14.1,87
12/09/2019 22:40,1568342410,14.3,87
12/09/2019 22:55,1568343305,14.3,87
